Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.6582E-3,95.636121343,0.979389877,0.00146513,0.958158996,0
2.72068E-3,95.908189107,0.981187222,0.001367455,0.958158996,0
2.79662E-3,96.187850648,0.983161997,0.001269779,0.962343096,0
2.80984E-3,96.468834544,0.983484043,0.001172104,0.962343096,0
2.88267E-3,96.757101603,0.985150513,0.001074429,0.966527197,0
2.88694E-3,97.04579527,0.98524274,0.000976753,0.970711297,0
3.00028E-3,97.345823316,0.987493977,0.000879078,0.974895397,0
3.08524E-3,97.654347155,0.988953213,0.000781403,0.979079498,0
3.09457E-3,97.96380379,0.989102676,0.000683727,0.983263598,0
3.10789E-3,98.274592291,0.989312584,0.000586052,0.987447699,0
3.14307E-3,98.588899456,0.989847894,0.000488377,0.987447699,0
3.43076E-3,98.931975326,0.993330471,0.000390701,0.991631799,0
3.47281E-3,99.279256552,0.99372775,0.000293026,0.991631799,0
3.55414E-3,99.634670526,0.994430161,0.000195351,0.991631799,0
3.65329E-3,100,0.995181019,0.000097675,0.9958159,0
3.65329E-3,100,0.995181019,0.000097675,1,0
